[2020-02-03T12:53:04] T = 135000 / 50000000 | Avg. reward: -18.575773898941158 | Avg. Q: -4.172637378647924
[2020-02-03T13:14:58] T = 138000 / 50000000 | Avg. reward: -19.237200090234765 | Avg. Q: -4.369422867819667
[2020-02-03T13:33:57] T = 141000 / 50000000 | Avg. reward: -17.246002974905 | Avg. Q: -4.356538194790483
[2020-02-03T13:55:54] T = 144000 / 50000000 | Avg. reward: -17.50129560219069 | Avg. Q: -4.406183456219733
[2020-02-03T14:14:58] T = 147000 / 50000000 | Avg. reward: -17.710509294688308 | Avg. Q: -4.26432877779007
[2020-02-03T14:33:55] T = 150000 / 50000000 | Avg. reward: -19.185049806920723 | Avg. Q: -4.251450015157461
[2020-02-03T14:55:58] T = 153000 / 50000000 | Avg. reward: -16.346352173512212 | Avg. Q: -4.226592195108533
[2020-02-03T15:14:56] T = 156000 / 50000000 | Avg. reward: -19.22506803492587 | Avg. Q: -4.4202616941183805
[2020-02-03T15:37:09] T = 159000 / 50000000 | Avg. reward: -18.678791926852078 | Avg. Q: -4.179766930043697
[2020-02-03T15:56:09] T = 162000 / 50000000 | Avg. reward: -16.669395260218735 | Avg. Q: -4.1838696236908435
[2020-02-03T16:15:12] T = 165000 / 50000000 | Avg. reward: -16.757547516238404 | Avg. Q: -4.143298610746861
[2020-02-03T16:37:33] T = 168000 / 50000000 | Avg. reward: -20.267239561543946 | Avg. Q: -4.430617283284664
[2020-02-03T16:56:33] T = 171000 / 50000000 | Avg. reward: -16.78485698524081 | Avg. Q: -4.336760387569666
[2020-02-03T17:19:10] T = 174000 / 50000000 | Avg. reward: -19.045448950093437 | Avg. Q: -4.4652602250874045
[2020-02-03T17:38:08] T = 177000 / 50000000 | Avg. reward: -17.875786760389968 | Avg. Q: -4.346066717505455
[2020-02-03T17:57:06] T = 180000 / 50000000 | Avg. reward: -16.9521099192903 | Avg. Q: -4.134763865098357
[2020-02-03T18:19:45] T = 183000 / 50000000 | Avg. reward: -18.8302196311381 | Avg. Q: -4.149975983947516
[2020-02-03T18:38:44] T = 186000 / 50000000 | Avg. reward: -16.9331370086184 | Avg. Q: -4.101696742922067
[2020-02-03T19:01:32] T = 189000 / 50000000 | Avg. reward: -17.732105274987077 | Avg. Q: -4.278960097581148
[2020-02-03T19:20:31] T = 192000 / 50000000 | Avg. reward: -17.9494356257001 | Avg. Q: -4.005954146534204
[2020-02-03T19:39:32] T = 195000 / 50000000 | Avg. reward: -16.78750004041323 | Avg. Q: -4.2111277782917025
[2020-02-03T20:02:32] T = 198000 / 50000000 | Avg. reward: -18.90623801922668 | Avg. Q: -4.094632923007011
[2020-02-03T20:21:30] T = 201000 / 50000000 | Avg. reward: -16.855478325964977 | Avg. Q: -4.188379136621952
[2020-02-03T20:44:38] T = 204000 / 50000000 | Avg. reward: -17.892714720428614 | Avg. Q: -4.202325646355749
[2020-02-03T21:03:38] T = 207000 / 50000000 | Avg. reward: -18.12904199634833 | Avg. Q: -4.467011637762189
[2020-02-03T21:22:39] T = 210000 / 50000000 | Avg. reward: -16.426255286066755 | Avg. Q: -4.297886472940445
[2020-02-03T21:45:52] T = 213000 / 50000000 | Avg. reward: -19.285279526177845 | Avg. Q: -4.096166197285056
[2020-02-03T22:04:54] T = 216000 / 50000000 | Avg. reward: -17.988011463268464 | Avg. Q: -4.333608850389719
[2020-02-03T22:29:41] T = 219000 / 50000000 | Avg. reward: -19.821310096407572 | Avg. Q: -4.204067529886961
[2020-02-03T22:48:49] T = 222000 / 50000000 | Avg. reward: -18.32727328653651 | Avg. Q: -4.404548815563321
[2020-02-03T23:07:53] T = 225000 / 50000000 | Avg. reward: -17.003107982269086 | Avg. Q: -4.394277725890279
[2020-02-03T23:31:31] T = 228000 / 50000000 | Avg. reward: -16.771900848136 | Avg. Q: -4.519730695709586
[2020-02-03T23:50:32] T = 231000 / 50000000 | Avg. reward: -17.181523605234517 | Avg. Q: -4.383397232294083
[2020-02-04T00:14:15] T = 234000 / 50000000 | Avg. reward: -18.24504222600003 | Avg. Q: -4.045467098653316
[2020-02-04T00:33:13] T = 237000 / 50000000 | Avg. reward: -17.0149915804398 | Avg. Q: -4.333410593420267
[2020-02-04T00:52:14] T = 240000 / 50000000 | Avg. reward: -16.945441781829537 | Avg. Q: -4.1809924495220185
[2020-02-04T01:16:03] T = 243000 / 50000000 | Avg. reward: -16.93777691714244 | Avg. Q: -4.357534993886947
[2020-02-04T01:35:03] T = 246000 / 50000000 | Avg. reward: -16.94756087261471 | Avg. Q: -4.187640414014458
[2020-02-04T01:59:01] T = 249000 / 50000000 | Avg. reward: -17.233342490518574 | Avg. Q: -4.159852231815457
[2020-02-04T02:18:01] T = 252000 / 50000000 | Avg. reward: -15.349983524116873 | Avg. Q: -4.193220941722393
[2020-02-04T02:36:59] T = 255000 / 50000000 | Avg. reward: -17.178912466144617 | Avg. Q: -4.155088435262441
[2020-02-04T03:01:04] T = 258000 / 50000000 | Avg. reward: -16.918251726608354 | Avg. Q: -4.352978454381227
[2020-02-04T03:20:03] T = 261000 / 50000000 | Avg. reward: -16.79423733698104 | Avg. Q: -4.173082399889827
[2020-02-04T03:44:19] T = 264000 / 50000000 | Avg. reward: -17.161766682476028 | Avg. Q: -4.19991670422256
[2020-02-04T04:03:17] T = 267000 / 50000000 | Avg. reward: -17.265865963076635 | Avg. Q: -4.058518095389008
[2020-02-04T04:22:14] T = 270000 / 50000000 | Avg. reward: -17.15463845462515 | Avg. Q: -4.585723268464208
[2020-02-04T04:46:39] T = 273000 / 50000000 | Avg. reward: -17.042714246345533 | Avg. Q: -4.724727574139833
[2020-02-04T05:05:37] T = 276000 / 50000000 | Avg. reward: -17.162665310629205 | Avg. Q: -4.77005181774497
[2020-02-04T05:30:09] T = 279000 / 50000000 | Avg. reward: -17.037401977482986 | Avg. Q: -4.505215943977237
[2020-02-04T05:49:04] T = 282000 / 50000000 | Avg. reward: -17.15368250836566 | Avg. Q: -4.376267823278904
[2020-02-04T06:08:03] T = 285000 / 50000000 | Avg. reward: -17.02831254244943 | Avg. Q: -4.3239379877597095
[2020-02-04T06:32:47] T = 288000 / 50000000 | Avg. reward: -17.102659760000353 | Avg. Q: -4.341519452482462
[2020-02-04T06:51:46] T = 291000 / 50000000 | Avg. reward: -16.77263364197573 | Avg. Q: -4.540108752250672
[2020-02-04T07:16:34] T = 294000 / 50000000 | Avg. reward: -16.757847709366487 | Avg. Q: -4.468220356032252
[2020-02-04T07:35:33] T = 297000 / 50000000 | Avg. reward: -16.21532962001229 | Avg. Q: -4.521831516250968
[2020-02-04T07:54:29] T = 300000 / 50000000 | Avg. reward: -16.710491033151108 | Avg. Q: -4.393112681210041
[2020-02-04T08:19:30] T = 303000 / 50000000 | Avg. reward: -17.160650020833902 | Avg. Q: -4.408759313598275
[2020-02-04T08:38:29] T = 306000 / 50000000 | Avg. reward: -17.28052764147776 | Avg. Q: -4.542345395311713
[2020-02-04T09:03:35] T = 309000 / 50000000 | Avg. reward: -17.003426882069775 | Avg. Q: -4.55552055157721
[2020-02-04T09:22:35] T = 312000 / 50000000 | Avg. reward: -17.13623471453502 | Avg. Q: -4.7124597465991975
[2020-02-04T09:41:34] T = 315000 / 50000000 | Avg. reward: -16.94798941988843 | Avg. Q: -4.515603952035308
[2020-02-04T10:06:50] T = 318000 / 50000000 | Avg. reward: -16.698761124164058 | Avg. Q: -4.649526473283768
[2020-02-04T10:25:52] T = 321000 / 50000000 | Avg. reward: -17.416917550704007 | Avg. Q: -4.421922175362706
[2020-02-04T10:51:18] T = 324000 / 50000000 | Avg. reward: -17.13521298623887 | Avg. Q: -4.55556601934135
[2020-02-04T11:10:16] T = 327000 / 50000000 | Avg. reward: -17.104764297234755 | Avg. Q: -4.737155997529626
[2020-02-04T11:29:18] T = 330000 / 50000000 | Avg. reward: -17.42067715986357 | Avg. Q: -4.74261148378253
[2020-02-04T11:54:54] T = 333000 / 50000000 | Avg. reward: -17.23632440835227 | Avg. Q: -4.583274852484465
[2020-02-04T12:13:56] T = 336000 / 50000000 | Avg. reward: -17.32582003518568 | Avg. Q: -4.646895213797689
[2020-02-04T12:39:40] T = 339000 / 50000000 | Avg. reward: -17.083064130570115 | Avg. Q: -4.687069829776883
[2020-02-04T12:58:44] T = 342000 / 50000000 | Avg. reward: -16.33101993559134 | Avg. Q: -4.59143471442163
[2020-02-04T13:17:45] T = 345000 / 50000000 | Avg. reward: -17.23284047634403 | Avg. Q: -4.601808100938797
[2020-02-04T13:43:42] T = 348000 / 50000000 | Avg. reward: -18.613078399785994 | Avg. Q: -4.408760472983122
[2020-02-04T14:02:44] T = 351000 / 50000000 | Avg. reward: -17.376173109642217 | Avg. Q: -4.4840027921646834
[2020-02-04T14:28:50] T = 354000 / 50000000 | Avg. reward: -17.34816543004743 | Avg. Q: -4.680230005681515
[2020-02-04T14:47:55] T = 357000 / 50000000 | Avg. reward: -17.01148141705638 | Avg. Q: -4.839681216478348
[2020-02-04T15:06:56] T = 360000 / 50000000 | Avg. reward: -17.39721817439404 | Avg. Q: -4.556525140404701
[2020-02-04T15:33:19] T = 363000 / 50000000 | Avg. reward: -16.738296112785072 | Avg. Q: -4.6804750419408085
[2020-02-04T15:52:20] T = 366000 / 50000000 | Avg. reward: -17.293054273199477 | Avg. Q: -4.568555071800947
[2020-02-04T16:18:35] T = 369000 / 50000000 | Avg. reward: -17.00153865038311 | Avg. Q: -4.592678619623184
[2020-02-04T16:37:40] T = 372000 / 50000000 | Avg. reward: -17.047929342833832 | Avg. Q: -4.6011332624405625
[2020-02-04T16:56:44] T = 375000 / 50000000 | Avg. reward: -17.496542853763618 | Avg. Q: -4.804396137446165
[2020-02-04T17:23:16] T = 378000 / 50000000 | Avg. reward: -50.1728464980784 | Avg. Q: -4.590342627614737
[2020-02-04T17:42:17] T = 381000 / 50000000 | Avg. reward: -17.405764463928616 | Avg. Q: -4.5901001860946415
[2020-02-04T18:09:03] T = 384000 / 50000000 | Avg. reward: -17.496976351532854 | Avg. Q: -4.515908000990748
[2020-02-04T18:28:08] T = 387000 / 50000000 | Avg. reward: -16.922570745125462 | Avg. Q: -4.7917522224038835
[2020-02-04T18:47:07] T = 390000 / 50000000 | Avg. reward: -17.282751372908137 | Avg. Q: -4.581675078421831
[2020-02-04T19:14:01] T = 393000 / 50000000 | Avg. reward: -17.497989826238232 | Avg. Q: -4.489688205122948
[2020-02-04T19:33:05] T = 396000 / 50000000 | Avg. reward: -17.136908971510813 | Avg. Q: -4.569829900413752
[2020-02-04T20:00:06] T = 399000 / 50000000 | Avg. reward: -17.416129361463796 | Avg. Q: -4.440195533111692
[2020-02-04T20:19:06] T = 402000 / 50000000 | Avg. reward: -17.102661519838918 | Avg. Q: -4.471968323215842
[2020-02-04T20:38:10] T = 405000 / 50000000 | Avg. reward: -17.48387374910259 | Avg. Q: -4.5900434204190965
[2020-02-04T21:05:20] T = 408000 / 50000000 | Avg. reward: -17.47618478347272 | Avg. Q: -4.623822684809565
[2020-02-04T21:24:21] T = 411000 / 50000000 | Avg. reward: -16.35009934981965 | Avg. Q: -4.555662064552307
[2020-02-04T21:51:28] T = 414000 / 50000000 | Avg. reward: -17.17636941580286 | Avg. Q: -4.644271081015468
[2020-02-04T22:10:35] T = 417000 / 50000000 | Avg. reward: -18.527901575844215 | Avg. Q: -4.520896026268601
[2020-02-04T22:29:39] T = 420000 / 50000000 | Avg. reward: -17.395596684972634 | Avg. Q: -4.537879395335913
[2020-02-04T22:57:10] T = 423000 / 50000000 | Avg. reward: -16.950969934563837 | Avg. Q: -4.707762078568339
[2020-02-04T23:16:10] T = 426000 / 50000000 | Avg. reward: -17.268398661589053 | Avg. Q: -4.715138272643089
[2020-02-04T23:43:37] T = 429000 / 50000000 | Avg. reward: -17.524895366290508 | Avg. Q: -4.759774650707841
[2020-02-05T00:02:39] T = 432000 / 50000000 | Avg. reward: -17.085134929702555 | Avg. Q: -4.817278258875012
[2020-02-05T00:21:43] T = 435000 / 50000000 | Avg. reward: -17.28246023601548 | Avg. Q: -4.713981353715062
[2020-02-05T00:49:15] T = 438000 / 50000000 | Avg. reward: -17.50424921654613 | Avg. Q: -4.6654539285600185
[2020-02-05T01:08:14] T = 441000 / 50000000 | Avg. reward: -17.09306986561713 | Avg. Q: -4.711628930494189
[2020-02-05T01:35:55] T = 444000 / 50000000 | Avg. reward: -17.160717583718515 | Avg. Q: -4.897967285253108
[2020-02-05T01:54:57] T = 447000 / 50000000 | Avg. reward: -17.42733476838408 | Avg. Q: -4.873291181400418
[2020-02-05T02:13:57] T = 450000 / 50000000 | Avg. reward: -16.157143680714753 | Avg. Q: -4.819453221410513
[2020-02-05T02:41:55] T = 453000 / 50000000 | Avg. reward: -17.498081505801977 | Avg. Q: -4.921284195929766
[2020-02-05T03:00:59] T = 456000 / 50000000 | Avg. reward: -17.525866438669937 | Avg. Q: -4.980776969641447
[2020-02-05T03:28:59] T = 459000 / 50000000 | Avg. reward: -17.41142045594974 | Avg. Q: -4.694202971830964
[2020-02-05T03:48:02] T = 462000 / 50000000 | Avg. reward: -17.516100194728914 | Avg. Q: -5.022921444103122
[2020-02-05T04:07:02] T = 465000 / 50000000 | Avg. reward: -17.381416582643514 | Avg. Q: -4.754457359611988
[2020-02-05T04:35:12] T = 468000 / 50000000 | Avg. reward: -16.991532761434932 | Avg. Q: -4.738866707161069
[2020-02-05T04:54:15] T = 471000 / 50000000 | Avg. reward: -17.264844552576417 | Avg. Q: -4.635984069928527
[2020-02-05T05:22:32] T = 474000 / 50000000 | Avg. reward: -17.268190537178704 | Avg. Q: -4.691970061659813
[2020-02-05T05:41:35] T = 477000 / 50000000 | Avg. reward: -17.38318593422553 | Avg. Q: -4.602045810893178
[2020-02-05T06:00:37] T = 480000 / 50000000 | Avg. reward: -18.54829483094111 | Avg. Q: -4.771548878885806
[2020-02-05T06:29:00] T = 483000 / 50000000 | Avg. reward: -16.948117845261308 | Avg. Q: -4.810757411569357
[2020-02-05T06:48:03] T = 486000 / 50000000 | Avg. reward: -17.314178325577558 | Avg. Q: -4.9513162003457545
[2020-02-05T07:16:34] T = 489000 / 50000000 | Avg. reward: -16.267888764531378 | Avg. Q: -4.747387206405401
[2020-02-05T07:35:35] T = 492000 / 50000000 | Avg. reward: -17.38775787716549 | Avg. Q: -4.942397577911615
[2020-02-05T07:54:41] T = 495000 / 50000000 | Avg. reward: -18.265812920091896 | Avg. Q: -5.053292343318462
[2020-02-05T08:23:25] T = 498000 / 50000000 | Avg. reward: -17.44757683681106 | Avg. Q: -4.9278865611553195
[2020-02-05T08:42:27] T = 501000 / 50000000 | Avg. reward: -17.281660552115785 | Avg. Q: -4.814245948940515
[2020-02-05T09:11:12] T = 504000 / 50000000 | Avg. reward: -17.16737301997821 | Avg. Q: -4.674808680713177
[2020-02-05T09:30:11] T = 507000 / 50000000 | Avg. reward: -17.46546551047919 | Avg. Q: -4.708800973445177
[2020-02-05T09:49:15] T = 510000 / 50000000 | Avg. reward: -17.32865338356888 | Avg. Q: -4.688046513423323
[2020-02-05T10:18:09] T = 513000 / 50000000 | Avg. reward: -17.40005239157179 | Avg. Q: -5.004482997059822
[2020-02-05T10:37:12] T = 516000 / 50000000 | Avg. reward: -15.110070992114608 | Avg. Q: -5.16192876547575
[2020-02-05T11:06:17] T = 519000 / 50000000 | Avg. reward: -17.184244319664423 | Avg. Q: -5.010968507453799
[2020-02-05T11:25:18] T = 522000 / 50000000 | Avg. reward: -17.247299882337693 | Avg. Q: -5.19179159514606
[2020-02-05T11:44:19] T = 525000 / 50000000 | Avg. reward: -17.47760336595767 | Avg. Q: -4.995765826031565
[2020-02-05T12:13:34] T = 528000 / 50000000 | Avg. reward: -17.381598724012264 | Avg. Q: -5.254441873282194
[2020-02-05T12:32:38] T = 531000 / 50000000 | Avg. reward: -17.323894742691664 | Avg. Q: -5.362046953141689
[2020-02-05T13:02:01] T = 534000 / 50000000 | Avg. reward: -16.104548875999114 | Avg. Q: -5.136965000033379
[2020-02-05T13:21:01] T = 537000 / 50000000 | Avg. reward: -17.14927700043272 | Avg. Q: -5.0947092697024345
[2020-02-05T13:40:02] T = 540000 / 50000000 | Avg. reward: -17.278001995223647 | Avg. Q: -5.000490102097392
[2020-02-05T14:09:40] T = 543000 / 50000000 | Avg. reward: -17.44474237963305 | Avg. Q: -5.21911237642169
[2020-02-05T14:28:43] T = 546000 / 50000000 | Avg. reward: -17.33230692121526 | Avg. Q: -4.919510327428579
[2020-02-05T14:58:23] T = 549000 / 50000000 | Avg. reward: -17.349843357745737 | Avg. Q: -4.820655308663845
[2020-02-05T15:17:25] T = 552000 / 50000000 | Avg. reward: -17.271553528261848 | Avg. Q: -4.814833746477961
[2020-02-05T15:36:29] T = 555000 / 50000000 | Avg. reward: -17.400022168817983 | Avg. Q: -4.82188939742744
[2020-02-05T16:06:20] T = 558000 / 50000000 | Avg. reward: -17.504245494561125 | Avg. Q: -4.935127237960696
[2020-02-05T16:25:22] T = 561000 / 50000000 | Avg. reward: -17.47823986304904 | Avg. Q: -4.763055125400424
[2020-02-05T16:55:26] T = 564000 / 50000000 | Avg. reward: -17.064788044218247 | Avg. Q: -4.910553100705147
[2020-02-05T17:14:28] T = 567000 / 50000000 | Avg. reward: -17.237558795633003 | Avg. Q: -4.9094133765995505
[2020-02-05T17:33:23] T = 570000 / 50000000 | Avg. reward: -17.208051473271926 | Avg. Q: -5.063372427262366
[2020-02-05T18:04:57] T = 573000 / 50000000 | Avg. reward: -17.19162740422088 | Avg. Q: -4.964709523320198
[2020-02-05T18:23:59] T = 576000 / 50000000 | Avg. reward: -17.220420512961933 | Avg. Q: -4.986821475252509
[2020-02-05T18:54:11] T = 579000 / 50000000 | Avg. reward: -16.14868200893433 | Avg. Q: -5.007547731176019
[2020-02-05T19:13:10] T = 582000 / 50000000 | Avg. reward: -17.405297726489593 | Avg. Q: -4.970755484327674
[2020-02-05T19:32:09] T = 585000 / 50000000 | Avg. reward: -17.32004990001478 | Avg. Q: -4.87597061008215
[2020-02-05T20:02:25] T = 588000 / 50000000 | Avg. reward: -17.337874710935985 | Avg. Q: -5.202349633648992
[2020-02-05T20:21:24] T = 591000 / 50000000 | Avg. reward: -17.433720052722 | Avg. Q: -5.076197258234024
[2020-02-05T20:51:50] T = 594000 / 50000000 | Avg. reward: -17.283845434828912 | Avg. Q: -4.925870437547564
[2020-02-05T21:10:48] T = 597000 / 50000000 | Avg. reward: -17.342074325464772 | Avg. Q: -4.939634912833571
[2020-02-05T21:29:48] T = 600000 / 50000000 | Avg. reward: -17.114459502081118 | Avg. Q: -4.9850300085544585
[2020-02-05T22:00:13] T = 603000 / 50000000 | Avg. reward: -17.262963831168392 | Avg. Q: -4.928186235055327
[2020-02-05T22:19:08] T = 606000 / 50000000 | Avg. reward: -18.70565828005624 | Avg. Q: -4.970690457075834
[2020-02-05T22:49:49] T = 609000 / 50000000 | Avg. reward: -17.077623700366868 | Avg. Q: -5.053223419114947
[2020-02-05T23:08:46] T = 612000 / 50000000 | Avg. reward: -23.081277934075985 | Avg. Q: -5.0037590643763545
[2020-02-05T23:27:44] T = 615000 / 50000000 | Avg. reward: -15.90604461309785 | Avg. Q: -5.021331827640534
[2020-02-05T23:58:37] T = 618000 / 50000000 | Avg. reward: -17.40628889144994 | Avg. Q: -5.048133767992258
[2020-02-06T00:17:38] T = 621000 / 50000000 | Avg. reward: -17.155094904041476 | Avg. Q: -4.98813205525279
[2020-02-06T00:48:34] T = 624000 / 50000000 | Avg. reward: -17.122716887661042 | Avg. Q: -4.950817685499787
[2020-02-06T01:07:39] T = 627000 / 50000000 | Avg. reward: -17.275239134589164 | Avg. Q: -4.975269251838326
[2020-02-06T01:26:37] T = 630000 / 50000000 | Avg. reward: -17.210686220403993 | Avg. Q: -5.036893916800619
[2020-02-06T01:57:42] T = 633000 / 50000000 | Avg. reward: -16.10618783379136 | Avg. Q: -5.126700552627444
[2020-02-06T02:16:42] T = 636000 / 50000000 | Avg. reward: -17.166667790124237 | Avg. Q: -5.002660499215126
[2020-02-06T02:48:01] T = 639000 / 50000000 | Avg. reward: -17.317353192241587 | Avg. Q: -4.953683398216963
[2020-02-06T03:07:02] T = 642000 / 50000000 | Avg. reward: -17.356381634682908 | Avg. Q: -5.017480111941695
[2020-02-06T03:26:07] T = 645000 / 50000000 | Avg. reward: -17.35542198478278 | Avg. Q: -5.1570983906090255
[2020-02-06T03:57:35] T = 648000 / 50000000 | Avg. reward: -16.226406052184835 | Avg. Q: -5.1355172616243365
[2020-02-06T04:16:37] T = 651000 / 50000000 | Avg. reward: -17.378395239659035 | Avg. Q: -5.043314890041947
[2020-02-06T04:48:09] T = 654000 / 50000000 | Avg. reward: -17.51245706417032 | Avg. Q: -5.126477830260992
[2020-02-06T05:07:06] T = 657000 / 50000000 | Avg. reward: -17.434578250603586 | Avg. Q: -4.999138883799315
[2020-02-06T05:26:05] T = 660000 / 50000000 | Avg. reward: -18.762971184008336 | Avg. Q: -5.094401869848371
[2020-02-06T05:57:52] T = 663000 / 50000000 | Avg. reward: -17.53681607878637 | Avg. Q: -5.050814076960087
[2020-02-06T06:16:54] T = 666000 / 50000000 | Avg. reward: -17.24762536357273 | Avg. Q: -4.934955998808146
[2020-02-06T06:48:46] T = 669000 / 50000000 | Avg. reward: -17.25157508856867 | Avg. Q: -4.91200334303081
[2020-02-06T07:07:51] T = 672000 / 50000000 | Avg. reward: -17.316506334835516 | Avg. Q: -5.047418196573854
[2020-02-06T07:26:52] T = 675000 / 50000000 | Avg. reward: -17.375227297341212 | Avg. Q: -5.047561691701413
[2020-02-06T07:58:50] T = 678000 / 50000000 | Avg. reward: -17.290384945522135 | Avg. Q: -5.071924677714706
[2020-02-06T08:17:56] T = 681000 / 50000000 | Avg. reward: -17.08625398009925 | Avg. Q: -5.059809704273939
[2020-02-06T08:50:02] T = 684000 / 50000000 | Avg. reward: -17.291853025938593 | Avg. Q: -4.993528924882412
[2020-02-06T09:09:05] T = 687000 / 50000000 | Avg. reward: -17.451735896273654 | Avg. Q: -4.884350881502033
[2020-02-06T09:28:05] T = 690000 / 50000000 | Avg. reward: -17.170306837371406 | Avg. Q: -5.117447690218687
[2020-02-06T10:00:21] T = 693000 / 50000000 | Avg. reward: -17.25247079352631 | Avg. Q: -5.3696777465194465
[2020-02-06T10:19:19] T = 696000 / 50000000 | Avg. reward: -17.168232220690122 | Avg. Q: -5.278818112537265
[2020-02-06T10:51:35] T = 699000 / 50000000 | Avg. reward: -20.29981524200419 | Avg. Q: -5.323536654636264
[2020-02-06T11:10:33] T = 702000 / 50000000 | Avg. reward: -17.484643917861522 | Avg. Q: -5.216847972273826
[2020-02-06T11:29:32] T = 705000 / 50000000 | Avg. reward: -17.270877445880974 | Avg. Q: -5.145057289153337
[2020-02-06T12:02:03] T = 708000 / 50000000 | Avg. reward: -17.360798528415664 | Avg. Q: -5.2358065712451936
[2020-02-06T12:21:01] T = 711000 / 50000000 | Avg. reward: -17.283573356280513 | Avg. Q: -5.192152144834399
[2020-02-06T12:53:36] T = 714000 / 50000000 | Avg. reward: -17.279697714275528 | Avg. Q: -5.176222804412245
[2020-02-06T13:12:31] T = 717000 / 50000000 | Avg. reward: -17.411259725175984 | Avg. Q: -5.152605705335736
[2020-02-06T13:31:29] T = 720000 / 50000000 | Avg. reward: -17.324587849406168 | Avg. Q: -5.019103118255734
[2020-02-06T14:04:58] T = 723000 / 50000000 | Avg. reward: -17.2017138689449 | Avg. Q: -4.8626001866161825
[2020-02-06T14:23:54] T = 726000 / 50000000 | Avg. reward: -17.173159244516064 | Avg. Q: -5.1760204880684615
[2020-02-06T14:56:53] T = 729000 / 50000000 | Avg. reward: -17.418866883872358 | Avg. Q: -4.958901508525014
[2020-02-06T15:15:52] T = 732000 / 50000000 | Avg. reward: -17.339766111857152 | Avg. Q: -5.046121241301298
[2020-02-06T15:34:47] T = 735000 / 50000000 | Avg. reward: -17.37717344932296 | Avg. Q: -5.201362457163632
[2020-02-06T16:08:28] T = 738000 / 50000000 | Avg. reward: -17.492842937660473 | Avg. Q: -5.111005268543959
[2020-02-06T16:27:27] T = 741000 / 50000000 | Avg. reward: -17.146129259896306 | Avg. Q: -4.878769902288914
[2020-02-06T17:00:40] T = 744000 / 50000000 | Avg. reward: -17.382081176768516 | Avg. Q: -5.211130735650658
[2020-02-06T17:19:35] T = 747000 / 50000000 | Avg. reward: -17.37404666883566 | Avg. Q: -5.146772896572948
[2020-02-06T17:38:34] T = 750000 / 50000000 | Avg. reward: -17.34518277089954 | Avg. Q: -5.137103532925249
[2020-02-06T18:11:57] T = 753000 / 50000000 | Avg. reward: -17.448394035939234 | Avg. Q: -5.307418142855167
[2020-02-06T18:30:56] T = 756000 / 50000000 | Avg. reward: -17.377296769407096 | Avg. Q: -5.293993870317936
[2020-02-06T19:04:23] T = 759000 / 50000000 | Avg. reward: -17.429450614876632 | Avg. Q: -5.1947722979635
[2020-02-06T19:23:21] T = 762000 / 50000000 | Avg. reward: -17.42620978238941 | Avg. Q: -5.0061259269714355
[2020-02-06T19:42:20] T = 765000 / 50000000 | Avg. reward: -17.24238864046243 | Avg. Q: -5.162864103764296
[2020-02-06T20:15:57] T = 768000 / 50000000 | Avg. reward: -17.401828328695103 | Avg. Q: -4.917427450865507
[2020-02-06T20:34:58] T = 771000 / 50000000 | Avg. reward: -17.194540488169686 | Avg. Q: -4.877322298437357
[2020-02-06T21:09:16] T = 774000 / 50000000 | Avg. reward: -17.336920720675842 | Avg. Q: -4.997051484063268
[2020-02-06T21:28:22] T = 777000 / 50000000 | Avg. reward: -17.02140338802534 | Avg. Q: -4.881808648854494
[2020-02-06T21:47:20] T = 780000 / 50000000 | Avg. reward: -17.18553051871538 | Avg. Q: -4.960580647513271
[2020-02-09T00:37:25] T = 12000 / 50000000 | Avg. reward: -73.02383689546903 | Avg. Q: -3.7471590360999105
[2020-02-09T00:56:51] T = 15000 / 50000000 | Avg. reward: -75.91162641360525 | Avg. Q: -3.9278723272681235
[2020-02-09T01:16:32] T = 18000 / 50000000 | Avg. reward: -17.150434783098614 | Avg. Q: -6.376824385225773
[2020-02-09T01:35:45] T = 21000 / 50000000 | Avg. reward: -16.14985204107886 | Avg. Q: -6.189339484870434
[2020-02-09T01:55:21] T = 24000 / 50000000 | Avg. reward: -19.958641950122953 | Avg. Q: -6.58227203309536
[2020-02-09T02:14:27] T = 27000 / 50000000 | Avg. reward: -10.790683429357642 | Avg. Q: -6.399295722842217
[2020-02-09T02:33:40] T = 30000 / 50000000 | Avg. reward: -14.463526817919373 | Avg. Q: -6.6821124476194385
[2020-02-09T02:53:18] T = 33000 / 50000000 | Avg. reward: -12.12394774608238 | Avg. Q: -6.3034371396899225
[2020-02-09T03:12:23] T = 36000 / 50000000 | Avg. reward: -12.619841338442257 | Avg. Q: -6.285540167689323
[2020-02-09T03:32:16] T = 39000 / 50000000 | Avg. reward: -14.147223036967105 | Avg. Q: -6.3416873973608014
[2020-02-09T03:51:24] T = 42000 / 50000000 | Avg. reward: -15.370145776679713 | Avg. Q: -6.224236807823181
[2020-02-09T04:10:27] T = 45000 / 50000000 | Avg. reward: -16.570726692108856 | Avg. Q: -6.183897882699966
[2020-02-09T04:30:29] T = 48000 / 50000000 | Avg. reward: -15.364799330741914 | Avg. Q: -6.553801529407501
[2020-02-09T04:49:35] T = 51000 / 50000000 | Avg. reward: -16.556210279563146 | Avg. Q: -6.268661581277847
[2020-02-09T05:09:36] T = 54000 / 50000000 | Avg. reward: -16.81568315199696 | Avg. Q: -6.2456384962797165
[2020-02-09T05:28:35] T = 57000 / 50000000 | Avg. reward: -17.60332188503631 | Avg. Q: -6.142883064746857
